FFMS2 Plugin,org.bitbucket.mystery_keeper.VapourSynthEditor.Plugin.FFMS2,,
fheroes2,io.github.ihhub.Fheroes2,,
Figma for Linux,io.github.Figma_Linux.figma_linux,,
File Shredder,com.github.ADBeveridge.Raider,,
FileBot,net.filebot.FileBot,,
Filelight,org.kde.filelight,,
FileZilla,org.filezillaproject.Filezilla,,
Filius,de.lernsoftware_filius.Filius,,
Filmulator,org.filmulator.Filmulator,,
Finance,org.sugarlabs.Finance,,
Find Billy!,page.codeberg.papojari.Find_Billy,,
Finnish Spellchecker,org.libreoffice.LibreOffice.BundledExtension.Voikko,,
FIPS,space.fips.Fips,,
Fire Distortion,org.freedesktop.LinuxAudio.Plugins.Fire,,
Fire Distortion,org.freedesktop.LinuxAudio.Plugins.Fire,,
Firmware,org.gnome.Firmware,,
Fityk,pl.nieto.fityk,,
Flacon,com.github.Flacon,,
Flameshot,org.flameshot.Flameshot,,
Flare,de.schmidhuberj.Flare,,
Flare: Empyrean Campaign,org.flarerpg.Flare,,
FlashPrint,com.flashforge.FlashPrint,,
flat-manager-client,org.flatpak.flat-manager-client,,
Flat-Remix-GTK-Blue,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue,,
Flat-Remix-GTK-Blue-Dark,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue-Dark,,
Flat-Remix-GTK-Blue-Dark-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue-Dark-Solid,,
Flat-Remix-GTK-Blue-Darker,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue-Darker,,
Flat-Remix-GTK-Blue-Darker-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue-Darker-Solid,,
Flat-Remix-GTK-Blue-Darkest,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue-Darkest,,
Flat-Remix-GTK-Blue-Darkest-NoBorder,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue-Darkest-NoBorder,,
Flat-Remix-GTK-Blue-Darkest-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue-Darkest-Solid,,
Flat-Remix-GTK-Blue-Darkest-Solid-NoBorder,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue-Darkest-Solid-NoBorder,,
Flat-Remix-GTK-Blue-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Blue-Solid,,
Flat-Remix-GTK-Green,org.gtk.Gtk3theme.Flat-Remix-GTK-Green,,
Flat-Remix-GTK-Green-Dark,org.gtk.Gtk3theme.Flat-Remix-GTK-Green-Dark,,
Flat-Remix-GTK-Green-Dark-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Green-Dark-Solid,,
Flat-Remix-GTK-Green-Darker,org.gtk.Gtk3theme.Flat-Remix-GTK-Green-Darker,,
Flat-Remix-GTK-Green-Darker-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Green-Darker-Solid,,
Flat-Remix-GTK-Green-Darkest,org.gtk.Gtk3theme.Flat-Remix-GTK-Green-Darkest,,
Flat-Remix-GTK-Green-Darkest-NoBorder,org.gtk.Gtk3theme.Flat-Remix-GTK-Green-Darkest-NoBorder,,
Flat-Remix-GTK-Green-Darkest-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Green-Darkest-Solid,,
Flat-Remix-GTK-Green-Darkest-Solid-NoBorder,org.gtk.Gtk3theme.Flat-Remix-GTK-Green-Darkest-Solid-NoBorder,,
Flat-Remix-GTK-Green-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Green-Solid,,
Flat-Remix-GTK-Red,org.gtk.Gtk3theme.Flat-Remix-GTK-Red,,
Flat-Remix-GTK-Red-Dark,org.gtk.Gtk3theme.Flat-Remix-GTK-Red-Dark,,
Flat-Remix-GTK-Red-Dark-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Red-Dark-Solid,,
Flat-Remix-GTK-Red-Darker,org.gtk.Gtk3theme.Flat-Remix-GTK-Red-Darker,,
Flat-Remix-GTK-Red-Darker-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Red-Darker-Solid,,
Flat-Remix-GTK-Red-Darkest,org.gtk.Gtk3theme.Flat-Remix-GTK-Red-Darkest,,
Flat-Remix-GTK-Red-Darkest-NoBorder,org.gtk.Gtk3theme.Flat-Remix-GTK-Red-Darkest-NoBorder,,
Flat-Remix-GTK-Red-Darkest-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Red-Darkest-Solid,,
Flat-Remix-GTK-Red-Darkest-Solid-NoBorder,org.gtk.Gtk3theme.Flat-Remix-GTK-Red-Darkest-Solid-NoBorder,,
Flat-Remix-GTK-Red-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Red-Solid,,
Flat-Remix-GTK-Yellow,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow,,
Flat-Remix-GTK-Yellow-Dark,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow-Dark,,
Flat-Remix-GTK-Yellow-Dark-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow-Dark-Solid,,
Flat-Remix-GTK-Yellow-Darker,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow-Darker,,
Flat-Remix-GTK-Yellow-Darker-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow-Darker-Solid,,
Flat-Remix-GTK-Yellow-Darkest,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow-Darkest,,
Flat-Remix-GTK-Yellow-Darkest-NoBorder,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow-Darkest-NoBorder,,
Flat-Remix-GTK-Yellow-Darkest-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow-Darkest-Solid,,
Flat-Remix-GTK-Yellow-Darkest-Solid-NoBorder,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow-Darkest-Solid-NoBorder,,
Flat-Remix-GTK-Yellow-Solid,org.gtk.Gtk3theme.Flat-Remix-GTK-Yellow-Solid,,
Flatpak Developer Demo,org.flatpak.qtdemo,,
Flatpak External Data Checker,org.flathub.flatpak-external-data-checker,,
Flatseal,com.github.tchx84.Flatseal,,
Fldigi,com.w1hkj.fldigi,,
FlipClock,one.alynx.FlipClock,,
Flippy,com.inventwithpython.flippy,,
Flips,com.github.Alcaro.Flips,,
Floodlight Presenter,io.gitlab.floodlight.Presenter,,
Flowblade,io.github.jliljebl.Flowblade,,
Flowtime,io.github.diegoivanme.flowtime,,
Flrig,com.w1hkj.flrig,,
Fluent Reader,me.hyliu.fluentreader,,
Fluffychat,im.fluffychat.Fluffychat,,
Flycast,org.flycast.Flycast,,
FMIT,io.github.gillesdegottex.FMIT,,
FocusBlur,org.gimp.GIMP.Plugin.FocusBlur,,
FocusBlur,org.gimp.GIMP.Plugin.FocusBlur,,
FocusWriter,org.gottcode.FocusWriter,,
Foliate,com.github.johnfactotum.Foliate,,
Fondo,com.github.calo001.fondo,,
Font Manager,org.gnome.FontManager,,
FontFinder,io.github.mmstick.FontFinder,,
FontForge,org.fontforge.FontForge,,
Fontmatrix,com.github.fontmatrix.Fontmatrix,,
Forgetpass,com.github.alexkdeveloper.forgetpass,,
Forklift,com.github.Johnn3y.Forklift,,
Formiko,cz.zeropage.Formiko,,
FOSStriangulator,org.enjoyingfoss.FOSStriangulator,,
Foto-Editor,com.endlessm.photos,,
Fotos,org.gnome.Photos,,
FotoToon,org.sugarlabs.FotoToon,,
Fourier,org.gimp.GIMP.Plugin.Fourier,,
Fourier,org.gimp.GIMP.Plugin.Fourier,,
Fractal,org.gnome.Fractal,,
FractionBounce,org.sugarlabs.FractionBounce,,
Fragments,de.haeckerfelix.Fragments,,
fre:ac,org.freac.freac,,
Free Pascal Compiler and Lazarus,org.freedesktop.Sdk.Extension.freepascal,,
Free Pascal Compiler and Lazarus,org.freedesktop.Sdk.Extension.freepascal,,
Free Pascal Compiler and Lazarus,org.freedesktop.Sdk.Extension.freepascal,,
Freeciv,org.freeciv.Freeciv,,
FreeCol,org.freecol.FreeCol,,
freedesktop development platform docs,org.freedesktop.Sdk.Docs,,
freedesktop development platform docs,org.freedesktop.Sdk.Docs,,
Freedesktop Platform,org.freedesktop.Platform,,
Freedesktop Platform,org.freedesktop.Platform,,
Freedesktop SDK,org.freedesktop.Sdk,,
Freedesktop SDK,org.freedesktop.Sdk,,
FreeDM,io.github.FreeDM,,
FreeDM,io.github.freedoom.FreeDM,,
Freedoom: Phase 1,io.github.Freedoom-Phase-1,,
Freedoom: Phase 1,io.github.freedoom.Phase1,,
Freedoom: Phase 2,io.github.Freedoom-Phase-2,,
Freedoom: Phase 2,io.github.freedoom.Phase2,,
FreeFileSync,org.freefilesync.FreeFileSync,,
FreeOrion,org.freeorion.FreeOrion,,
Freeplane,org.freeplane.App,,
FreeRCT,net.freerct.FreeRCT,,
FreeRDP Remote Desktop Client,com.freerdp.FreeRDP,,
FreeTube,io.freetubeapp.FreeTube,,
Frescobaldi,org.frescobaldi.Frescobaldi,,
Frets on Fire,net.sourceforge.fretsonfire,,
Fritzing,org.fritzing.Fritzing,,
Frog,com.github.tenderowl.frog,,
Frogatto & Friends,com.frogatto.Frogatto,,
frogr,org.gnome.frogr,,
Frozen Bubble,org.frozen_bubble.frozen-bubble,,
FS-UAE,net.fsuae.FS-UAE,,
FSearch,io.github.cboxdoerfer.FSearch,,
FSP Client,net.sourceforge.fspclient,,
Fünf oder mehr,org.gnome.five-or-more,,
Funkcio,im.bernard.Funkcio,,
Furtherance,com.lakoliu.Furtherance,,
Fuse,net.sf.fuse_emulator,,
fwupd,org.freedesktop.fwupd,,
G'MIC,org.gimp.GIMP.Plugin.GMic,,
G'MIC,org.gimp.GIMP.Plugin.GMic,,
G4Music,com.github.neithern.g4music,,
GabTag,com.github.lachhebo.Gabtag,,
Gabut Download Manager,com.github.gabutakut.gabutdm,,
Gahshomar,org.gahshomar.Gahshomar,,
Gaia Sky,de.uni_heidelberg.zah.GaiaSky,,
Gajim,org.gajim.Gajim,,
Game Of Life,com.github.sixpounder.GameOfLife,,
Gaphor,org.gaphor.Gaphor,,
Gargoyle,io.github.garglk.Gargoyle,,
GaticTacToe,io.github.diegoivan.GaticTacToe,,
Gaupol,io.otsaloma.gaupol,,
GB Enhanced+,com.github.shonumi.gbe-plus,,
gbrainy,org.gnome.gbrainy,,
GCompris,org.kde.gcompris,,
Geany,org.geany.Geany,,
Geary,org.gnome.Geary,,
gedit,org.gnome.gedit,,
Geeqie,org.geeqie.Geeqie,,
GeForce Now Electron,io.github.hmlendea.geforcenow-electron,,
gencolormap,de.marlam.gencolormap,,
Genius,org.gnome.Genius,,
Geobug,page.codeberg.tpikonen.geobug,,
GeoGebra,org.geogebra.GeoGebra,,
Geonkick,org.freedesktop.LinuxAudio.Plugins.Geonkick,,
Geonkick,org.freedesktop.LinuxAudio.Plugins.Geonkick,,
Geonkick,org.freedesktop.LinuxAudio.Plugins.Geonkick,,
Geopard,com.ranfdev.Geopard,,
Geotagging,com.github.jmlich.geotagging,,
GEstimator,com.kavilgroup.gestimator,,
Gestures,com.gitlab.cunidev.Gestures,,
Gesundheit,dev.Cogitri.Health,,
GetIt,net.bartkessels.getit,,
Getting Things GNOME!,org.gnome.GTG,,
GHex,org.gnome.GHex,,
Ghidra,org.ghidra_sre.Ghidra,,
ghostwriter,io.github.wereturtle.ghostwriter,,
Giada,com.giadamusic.Giada,,
Giara,org.gabmus.giara,,
GIMP User Manual,org.gimp.GIMP.Manual,,
GimpLensfun,org.gimp.GIMP.Plugin.Lensfun,,
GimpLensfun,org.gimp.GIMP.Plugin.Lensfun,,
Girens für Plex,nl.g4d.Girens,,
GIScan,se.sjoerd.GIScan,,
Git Cola,com.github.git_cola.git-cola,,
GitAhead,io.github.gitahead.GitAhead,,
gitg,org.gnome.gitg,,
gitIgnore,com.github.arshubham.gitignore,,
GitKraken,com.axosoft.GitKraken,,
Gitnuro,com.jetpackduba.Gitnuro,,
Gittyup,com.github.Murmele.Gittyup,,
Give Me Lyrics,com.github.muriloventuroso.givemelyrics,,
gLabels,org.gnome.glabels-3,,
Glade,org.gnome.Glade,,
Glaxnimate,org.mattbas.Glaxnimate,,
Glide,net.baseart.Glide,,
Glimpse,org.glimpse_editor.Glimpse,,
Glossaico,org.codeberg.dimkard.glossaico,,
Gluon Scene Builder,com.gluonhq.SceneBuilder,,
GlxInfo,org.freedesktop.GlxInfo,,
GlxInfo,org.freedesktop.GlxInfo,,
GlxInfo,org.freedesktop.Platform.GlxInfo,,
GlxInfo,org.freedesktop.Platform.GlxInfo,,
Glyphtracer,com.github.jpakkane.glyphtracer,,
GM Synth,org.freedesktop.LinuxAudio.Plugins.gmsynth,,
GM Synth,org.freedesktop.LinuxAudio.Plugins.gmsynth,,
GM Synth,org.freedesktop.LinuxAudio.Plugins.gmsynth,,
gmusicbrowser,org.gmusicbrowser.gmusicbrowser,,
GNOME 2048,org.gnome.TwentyFortyEight,,
GNOME Application Platform version 3.38,org.gnome.Platform,,
GNOME Application Platform version 42,org.gnome.Platform,,
GNOME Application Platform version 43,org.gnome.Platform,,
GNOME Boxes Osinfo DB,org.gnome.Boxes.Extension.OsinfoDb,,
GNOME Crosswords Extra Puzzles,org.gnome.Crosswords.PuzzleSets.gnome,,
gnome development platform docs,org.gnome.Sdk.Docs,,
gnome development platform docs,org.gnome.Sdk.Docs,,
gnome development platform docs,org.gnome.Sdk.Docs,,
GNOME Energiestatistiken,org.gnome.PowerStats,,
GNOME Hitori,org.gnome.Hitori,,
GNOME Klotski,org.gnome.Klotski,,
GNOME Mahjongg,org.gnome.Mahjongg,,
GNOME Netzwerkbildschirme,org.gnome.NetworkDisplays,,
Gnome Next Meeting Applet,com.chmouel.gnomeNextMeetingApplet,,
GNOME Nibbles,org.gnome.Nibbles,,
GNOME Reversi,org.gnome.Reversi,,
GNOME Robots,org.gnome.Robots,,
GNOME Schach,org.gnome.Chess,,
GNOME Software Development Kit version 3.38,org.gnome.Sdk,,
GNOME Software Development Kit version 42,org.gnome.Sdk,,
GNOME Software Development Kit version 43,org.gnome.Sdk,,
GNOME Sudoku,org.gnome.Sudoku,,
GNOME Taquin,org.gnome.Taquin,,
GNOME Tetravex,org.gnome.Tetravex,,
GNOME Wörterbuch,org.gnome.Dictionary,,
GNOME-Farbverwaltung,org.gnome.ColorViewer,,
Gnote,org.gnome.Gnote,,
GNU Emacs,org.gnu.emacs,,
GNU Image Manipulation Program,org.gimp.GIMP,,
GNU Octave,org.octave.Octave,,
GNU PSPP,org.gnu.pspp,,
GnuCash,org.gnucash.GnuCash,,
GNUnet Messenger,org.gnunet.Messenger,,
Go programming language Sdk extension,org.freedesktop.Sdk.Extension.golang,,
Go programming language Sdk extension,org.freedesktop.Sdk.Extension.golang,,
Go programming language Sdk extension,org.freedesktop.Sdk.Extension.golang,,
Go programming language Sdk extension,org.freedesktop.Sdk.Extension.golang,,
Go programming language Sdk extension,org.freedesktop.Sdk.Extension.golang,,
Goat Attack,net.goatattack.goatattack,,
Godot,org.godotengine.Godot,,
godot application base,org.godotengine.godot.BaseApp,,
godot application base,org.godotengine.godot.BaseApp,,
godot application base,org.godotengine.godot.BaseApp,,
GoForIt!,de.manuel_kehl.go-for-it,,
Gold Search,com.github.alexkdeveloper.goldsearch,,
GoldenDict,org.goldendict.GoldenDict,,
Goodvibes,io.gitlab.Goodvibes,,
Google Chrome (unstable),com.google.ChromeDev,,
Gottet,org.gottcode.Gottet,,
Goxel,io.github.guillaumechereau.Goxel,,
gplaces,com.github.dimkr.gplaces,,
gPodder,org.gpodder.gpodder,,
gPodder-adaptive,org.gpodder.gpodder-adaptive,,
Gpredict,net.oz9aec.Gpredict,,
GPS Correlate,io.github.dfandrich.gpscorrelate,,
GPU Screen Recorder,com.dec05eba.gpu_screen_recorder,,
GPU-Viewer,io.github.arunsivaramanneo.GPUViewer,,
gpuvis,com.github.gpuvis.Gpuvis,,
gpx-viewer,nl.sarine.gpx-viewer,,
Gradience,com.github.GradienceTeam.Gradience,,
GrafX2,com.chez.GrafX2,,
Gramps,org.gramps_project.Gramps,,
Granatier,org.kde.granatier,,
GrandOrgue,net.sourceforge.GrandOrgue,,
GraphUI,com.github.artemanufrij.graphui,,
GreenWithEnvy,com.leinardi.gwe,,
gResistor,eu.stethewwolf.gresistor,,
Greybird GTK+ Theme,org.gtk.Gtk3theme.Greybird,,
Greybird GTK+ Theme,org.gtk.Gtk3theme.Greybird,,
Greybird-dark GTK+ Theme,org.gtk.Gtk3theme.Greybird-dark,,
Greybird-Geeko GTK+ Theme,org.gtk.Gtk3theme.Greybird-Geeko-Dark,,
Greybird-Geeko GTK+ Theme,org.gtk.Gtk3theme.Greybird-Geeko-Light,,
GridPlayer,com.vzhd1701.gridplayer,,
Grock,me.leucoso.Grock,,
Groestlcoin Core,org.groestlcoin.groestlcoin-qt,,
Gromit-MPX,net.christianbeier.Gromit-MPX,,
gScope,org.caione.GScope,,
GSequencer,org.nongnu.gsequencer.gsequencer,,
GstPipelineStudio,org.freedesktop.dabrain34.GstPipelineStudio,,
GStreamer Debug Viewer,org.freedesktop.GstDebugViewer,,
gstreamer-vaapi,org.freedesktop.Platform.GStreamer.gstreamer-vaapi,,
gstreamer-vaapi,org.freedesktop.Platform.GStreamer.gstreamer-vaapi,,
gta5view,de.syping.gta5view,,
gThumb Image Viewer,org.gnome.gThumb,,
GtkHash,org.gtkhash.gtkhash,,
GTKWave,io.github.gtkwave.GTKWave,,
Gtranslator,org.gnome.Gtranslator,,
guitarix,org.guitarix.Guitarix,,
Guitarix LV2,org.freedesktop.LinuxAudio.Plugins.Guitarix,,
Guitarix LV2,org.freedesktop.LinuxAudio.Plugins.Guitarix,,
Guitarix LV2,org.freedesktop.LinuxAudio.Plugins.Guitarix,,
Gwenview,org.kde.gwenview,,
Gwyddion,net.gwyddion.Gwyddion,,
GxPlugins,org.freedesktop.LinuxAudio.Plugins.GxPlugins,,
GxPlugins,org.freedesktop.LinuxAudio.Plugins.GxPlugins,,
GxPlugins,org.freedesktop.LinuxAudio.Plugins.GxPlugins,,
Gydl,com.github.JannikHv.Gydl,,
Gyre,io.github.helpseeker.Gyre,,
GZDoom,org.zdoom.GZDoom,,
Hack,com.hack_computer.Clubhouse,,
Hackgregator,de.gunibert.Hackgregator,,
HackUp,com.github.mdh34.hackup,,
Haguichi,com.github.ztefn.haguichi,,
HakuNeko,io.github.hakuneko.HakuNeko,,
Hamster,org.gnome.Hamster,,
Hardware Probe,org.linux_hardware.hw-probe,,
Haruna Video Player,org.kde.haruna,,
Haskell platform Sdk extension,org.freedesktop.Sdk.Extension.haskell,,
Haskell platform Sdk extension,org.freedesktop.Sdk.Extension.haskell,,
Hatari,org.tuxfamily.hatari,,
Hatch Previewer,com.endlessm.HatchPreviewer,,
HBud,io.github.swanux.hbud,,
HDFView,org.hdfgroup.HDFView,,
HDOS,dev.hdos.HDOS,,
Headlines,io.gitlab.caveman250.headlines,,
Hedgewars,org.hedgewars.Hedgewars,,
Helium Gtk Theme,org.gtk.Gtk3theme.Helium,,
Helium-dark Gtk Theme,org.gtk.Gtk3theme.Helium-dark,,
Helm Synthesizer,org.freedesktop.LinuxAudio.Plugins.Helm,,
Helm Synthesizer,org.freedesktop.LinuxAudio.Plugins.Helm,,
Helm Synthesizer,org.freedesktop.LinuxAudio.Plugins.Helm,,
Help,org.apache.jmeter.Help,,
Help,org.libreoffice.LibreOffice.Help,,
Helvum,org.pipewire.Helvum,,
Hexalate,org.gottcode.Hexalate,,
HexChat,io.github.Hexchat,,
HexGL,org.gnome.HexGL,,
Hidamari,io.github.jeffshee.Hidamari,,
High Sierra GTK Theme,org.gtk.Gtk3theme.High-Sierra-Dark,,
High Sierra GTK Theme,org.gtk.Gtk3theme.High-Sierra,,
HighContrast Theme,org.kde.KStyle.HighContrast,,
HighContrast Theme,org.kde.KStyle.HighContrast,,
HighContrast Theme,org.kde.KStyle.HighContrast,,
HighContrast Theme,org.kde.KStyle.HighContrast,,
HighContrast Theme,org.kde.KStyle.HighContrast,,
HighContrast Theme,org.kde.KStyle.HighContrast,,
Hikou no mizu,org.hikounomizu.HikouNoMizu,,
hmtimer,io.github.cges30901.hmtimer,,
HomeBank,fr.free.Homebank,,
Hopsan,com.github.hopsan.Hopsan,,
Horizon EDA,org.horizon_eda.HorizonEDA,,
HotShots,io.github.obiwankennedy.HotShots,,
Hotwire,com.github.emmanueltouzery.hotwire,,
Howl,io.howl.Editor,,
HTMLDOC,org.msweet.htmldoc,,
Huely,com.github.benpocalypse.Huely,,
hugin,net.sourceforge.Hugin,,
Humanity Must Perish,games.zetsubou.HumanityMustPerish,,
Hurrican,io.github.hurricangame.hurrican,,
hushboard,org.kryogenix.hushboard,,
HxC Floppy Emulator,fr.free.hxc2001.HxCFloppyEmulator,,
HydraPaper,org.gabmus.hydrapaper,,
Hydrogen,org.hydrogenmusic.Hydrogen,,
Hydrus,io.github.hydrusnetwork.hydrus,,
Hypatia,com.github.HypatiaProject.hypatia,,
HyperRogue,com.roguetemple.HyperRogue,,
I Have No Tomatoes,net.sourceforge.tomatoes.IHaveNoTomatoes,,
i2pd,website.i2pd.i2pd,,
iaito,org.radare.iaito,,
Icalingua++,io.github.Icalingua.Icalingua,,
IceBreaker,org.mattdm.icebreaker,,
Identifications,com.github.edenalencar.identifications,,
Identity,org.gnome.gitlab.YaLTeR.Identity,,
Ikona,org.kde.Ikona,,
Image Optimizer,com.github.gijsgoudzwaard.image-optimizer,,
Image Roll,com.github.weclaw1.ImageRoll,,
Image Scan,com.github.utsushi.Utsushi,,
ImEditor,io.github.ImEditor,,
ImHex,net.werwolv.ImHex,,
Implode,org.sugarlabs.ImplodeActivity,,
Index,org.kde.index,,
Indicator-KDEConnect,com.github.bajoja.indicator-kdeconnect,,
Infector,uk.co.mangobrain.Infector,,
InfiniteShooter,io.github.pastthepixels.InfiniteShooter,,
Inform 7,com.inform7.IDE,,
Inkscape,org.inkscape.Inkscape,,
IntelliJ IDEA Community,com.jetbrains.IntelliJ-IDEA-Community,,
InVesalius,br.gov.cti.invesalius,,
Invoicer,com.gitlab.adnan338.Invoicer,,
IO Return to Castle Wolfenstein,com.github.iortcw.iortcw,,
Iotas,org.gnome.gitlab.cheywood.Iotas,,
iQPuzzle,com.github.elth0r0.iqpuzzle,,
IRCCloud,com.irccloud.desktop,,
IRPF 2022,br.gov.fazenda.receita.irpf,,
irrlamb,io.gitlab.jazztickets.irrlamb,,
iText RUPS,com.github.itext.i7j_rups,,
iText RUPS,com.itextpdf.RUPS,,
JabRef,org.jabref.jabref,,
JackTrip,org.jacktrip.JackTrip,,
Jade-1 Gtk Theme,org.gtk.Gtk3theme.Jade-1,,
Jade-1-Amber Gtk Theme,org.gtk.Gtk3theme.Jade-1-Amber,,
Jade-1-Aqua Gtk Theme,org.gtk.Gtk3theme.Jade-1-Aqua,,
Jade-1-Blue Gtk Theme,org.gtk.Gtk3theme.Jade-1-Blue,,
Jade-1-Gray Gtk Theme,org.gtk.Gtk3theme.Jade-1-Gray,,
Jade-1-Green Gtk Theme,org.gtk.Gtk3theme.Jade-1-Green,,
Jade-1-Indigo Gtk Theme,org.gtk.Gtk3theme.Jade-1-Indigo,,
Jade-1-Purple Gtk Theme,org.gtk.Gtk3theme.Jade-1-Purple,,
Jade-1-Red Gtk Theme,org.gtk.Gtk3theme.Jade-1-Red,,
Jade-1-Teal Gtk Theme,org.gtk.Gtk3theme.Jade-1-Teal,,
JADX,com.github.skylot.jadx,,
JAG,com.gitlab.coringao.JAG,,
Jahresarbeit 2003,com.github.christianrauch.Jahresarbeit-2003,,
Jami,net.jami.Jami,,
jammr client,net.jammr.jammr,,
jamovi,org.jamovi.jamovi,,
Jamulus,io.jamulus.Jamulus,,
JASP,org.jaspstats.JASP,,
JClic,cat.xtec.clic.JClic,,
jdAnimatedImageEditor,com.gitlab.JakobDev.jdAnimatedImageEditor,,
jdAppdataEdit,com.gitlab.JakobDev.jdAppdataEdit,,
jdDiff,com.gitlab.JakobDev.jdDiff,,
jdEolConverter,com.gitlab.JakobDev.jdEolConverter,,
jdNBTExplorer,com.gitlab.jakobdev.jdnbtexplorer,,
JDownloader,org.jdownloader.JDownloader,,
jdReplace,com.gitlab.JakobDev.jdReplace,,
jdSimpleAutostart,io.gitlab.JakobDev.jdSimpleAutostart,,
jdTextEdit,com.gitlab.JakobDev.jdTextEdit,,
Jellyfin Media Player,com.github.iwalton3.jellyfin-media-player,,
Jellyfin MPV Shim,com.github.iwalton3.jellyfin-mpv-shim,,
jExifToolGUI,io.github.hvdwofl.jExifToolGUI,,
John the Ripper CE,com.openwall.John,,
Joplin,net.cozic.joplin_desktop,,
JOSM,org.openstreetmap.josm,,
Journable,net.daase.journable,,
jPDF Tweak,net.sourceforge.jpdftweak.jPdfTweak,,
JPEXS Free Flash Decompiler,com.jpexs.decompiler.flash,,
JRomManager,com.github.optyfr.JRomManager,,
JSettlers,io.github.paulwedeck.settlers-remake,,
jstest-gtk,io.gitlab.jstest_gtk.jstest_gtk,,
JuK,org.kde.juk,,
Julius,com.github.bvschaik.julius,,
Junction,re.sonny.Junction,,
k3x,com.github.inercia.k3x,,
Kadas Albireo,com.sourcepole.kadas,,
Kaffeine,org.kde.kaffeine,,
Kaidan,im.kaidan.kaidan,,
Kalender,org.gnome.Calendar,,
KAlgebra,org.kde.kalgebra,,
Kalzium,org.kde.kalzium,,
Kamoso,org.kde.kamoso,,
Kanagram,org.kde.kanagram,,
KapitonovPluginsPack,org.freedesktop.LinuxAudio.Plugins.KapitonovPluginsPack,,
KapitonovPluginsPack,org.freedesktop.LinuxAudio.Plugins.KapitonovPluginsPack,,
KapitonovPluginsPack,org.freedesktop.LinuxAudio.Plugins.KapitonovPluginsPack,,
Kapman,org.kde.kapman,,
Kapow Zeiterfassung,org.gottcode.Kapow,,
Karambola,com.agatanawrot.karambola,,
Karapulse,org.karapulse.Karapulse,,
karlender,codes.loers.Karlender,,
Karten,org.gnome.Maps,,
Kartoffelknülch,org.kde.ktuberling,,
Kasts,org.kde.kasts,,
Katawa Shoujo,com.katawa_shoujo.KatawaShoujo,,
KAtomic,org.kde.katomic,,
KBibTeX,org.kde.kbibtex,,
KBlackbox,org.kde.kblackbox,,
KBlocks,org.kde.kblocks,,
KBounce,org.kde.kbounce,,
KBreakOut,org.kde.kbreakout,,
KBruch,org.kde.kbruch,,
KCachegrind,org.kde.kcachegrind,,
KCalc,org.kde.kcalc,,
KColorChooser,org.kde.kcolorchooser,,
KDE Application Platform,org.kde.Platform,,
KDE Application Platform,org.kde.Platform,,
KDE Application Platform,org.kde.Platform,,
KDE Application Platform,org.kde.Platform,,
KDE Application Platform,org.kde.Platform,,
kde development platform docs,org.kde.Sdk.Docs,,
kde development platform docs,org.kde.Sdk.Docs,,
kde development platform docs,org.kde.Sdk.Docs,,
kde development platform docs,org.kde.Sdk.Docs,,
kde development platform docs,org.kde.Sdk.Docs,,
kde development platform docs,org.kde.Sdk.Docs,,
KDE Software Development Kit,org.kde.Sdk,,
KDE Software Development Kit,org.kde.Sdk,,
KDE Software Development Kit,org.kde.Sdk,,
KDE Software Development Kit,org.kde.Sdk,,
KDE Software Development Kit,org.kde.Sdk,,
KDE Software Development Kit,org.kde.Sdk,,
KDE-Itinerary,org.kde.itinerary,,
Kdenlive,org.kde.kdenlive,,
KDevelop,org.kde.kdevelop,,
KDiamond,org.kde.kdiamond,,
KDiff3,org.kde.kdiff3,,
KDiskMark,io.github.jonmagon.kdiskmark,,
KeePassXC,org.keepassxc.KeePassXC,,
Keesing-puzzelsets,org.gnome.Crosswords.PuzzleSets.keesing,,
kel-agent,radio.k0swe.Kel_Agent,,
Key Rack,app.drey.KeyRack,,
Keysign,org.gnome.Keysign,,
